YEAR,STATE,STRATUM,PLOT,DATE,CKTYPE,WETHAB,HANDFEED,ABDU_TIP,ABDU_TIB,AGWT_TIP,AGWT_TIB,BWTE_TIP,BWTE_TIB,CAGO_TIP,CAGO_TIB,CAGO_TIBN,COME_TIP,COME_TIB,GADW_TIP,GADW_TIB,HOME_TIP,HOME_TIB,MALL_TIP,MALL_TIB,MUSW_TIP,MUSW_TIB,WODU_TIP,WODU_TIB,OTHERTOT,TOTDUCKS
1995,NJ,004 ,0094,4/19/1995,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0096,4/26/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0098,4/30/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0100,4/16/1995,1,Y,N,0,0,,0,,0,,1,,,0,,,,3,0,0,,0,0,0,,0
1995,NJ,004 ,0102,4/27/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,004 ,0104,4/27/1995,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,004 ,0106,4/23/1995,2,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0108,4/26/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0110,4/28/1995,1,Y,Y,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,004 ,0112,4/28/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0114,4/17/1995,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,3,6,,0,0,0,,6
1995,NJ,004 ,0116,4/29/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0118,5/5/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0120,4/17/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0122,4/26/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,3,6,,0,0,0,BUFF  4,10
1995,NJ,004 ,0124,4/19/1995,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,6,12,,0,0,0,,12
1995,NJ,004 ,0126,4/19/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,004 ,0128,4/23/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,1,2,,4
1995,NJ,004 ,0130,4/29/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0132,5/6/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0134,4/23/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0136,4/28/1995,2,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0138,4/21/1995,1,Y,N,0,0,,12,,0,,0,,,0,,,,0,0,0,,0,0,0,,12
1995,NJ,004 ,0140,5/6/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,1,2,,4
1995,NJ,004 ,0142,4/28/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0144,4/17/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0146,4/26/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1995,NJ,004 ,0148,4/19/1995,2,Y,N,2,4,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,4
1995,NJ,004 ,0150,4/26/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0152,5/12/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0154,4/24/1995,1,Y,N,1,2,,4,,0,,0,,,0,,,,0,3,6,,0,2,4,,16
1995,NJ,004 ,0156,4/30/1995,2,Y,N,3,6,,0,,2,,3,,,0,,,,0,3,6,,0,1,2,,16
1995,NJ,004 ,0158,4/23/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0160,5/6/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,4,8,,0,0,0,,8
1995,NJ,004 ,0162,4/22/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0164,5/5/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0166,4/29/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0168,5/5/1995,1,Y,Y,0,0,,0,,0,,2,,,0,,,,0,7,14,,0,0,0,,14
1995,NJ,004 ,0170,5/5/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0172,5/5/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0174,4/29/1995,1,Y,N,1,2,,0,,0,,5,,,0,,,,0,2,4,,0,2,4,,10
1995,NJ,004 ,0176,4/21/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0178,5/3/1995,2,Y,N,2,4,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,4
1995,NJ,004 ,0180,4/22/1995,1,Y,N,3,13,,12,,0,,2,,,0,,,,0,2,4,,0,3,6,,35
1995,NJ,004 ,0182,4/17/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0184,4/28/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0186,4/22/1995,2,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,2
1995,NJ,004 ,0188,4/26/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0190,5/5/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,004 ,0192,5/5/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0194,4/23/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0196,5/6/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,004 ,0198,4/30/1995,1,Y,N,1,2,,0,,0,,1,,,0,,,,0,0,0,,0,2,4,,6
1995,NJ,004 ,0200,4/30/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0202,4/17/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,004 ,0204,4/17/1995,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,2,4,,6
1995,NJ,010 ,0002,4/25/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0004,4/30/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0006,4/21/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1995,NJ,010 ,0008,5/3/1995,1,Y,N,0,0,,0,,0,,46,,,0,,,,0,6,12,,0,11,22,,34
1995,NJ,010 ,0010,5/10/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0012,5/3/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0014,4/18/1995,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0016,5/3/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0018,4/21/1995,1,Y,N,0,0,,0,,0,,5,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0020,4/21/1995,2,Y,N,0,0,,0,,0,,9,,,0,,,,0,4,8,,0,0,0,,8
1995,NJ,010 ,0022,5/1/1995,1,Y,N,0,0,,0,,0,,37,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0024,4/28/1995,2,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0026,4/30/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0028,4/22/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0030,4/21/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0032,4/20/1995,1,Y,Y,0,0,,0,,0,,26,,,0,,,,0,9,18,,0,1,2,,20
1995,NJ,010 ,0034,4/30/1995,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,3,6,,0,0,0,,6
1995,NJ,010 ,0036,4/29/1995,2,Y,N,0,0,,0,,0,,8,,,0,,,,0,2,4,,0,0,0,,4
1995,NJ,010 ,0038,4/30/1995,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,6,12,,0,0,0,,12
1995,NJ,010 ,0040,4/18/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0042,4/30/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0044,5/3/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0046,4/19/1995,1,Y,N,0,0,,0,,0,,3,,,0,,,,0,6,12,,0,1,2,,14
1995,NJ,010 ,0048,4/20/1995,2,Y,N,0,0,,0,,0,,37,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0050,4/28/1995,1,Y,N,0,0,,2,,0,,7,,,21,,,,0,4,8,,2,0,0,,10
1995,NJ,010 ,0052,4/23/1995,1,Y,N,0,0,,0,,0,,7,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0054,4/20/1995,2,N,N,0,0,,0,,0,,6,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0056,4/20/1995,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,1,2,,0,1,2,,4
1995,NJ,010 ,0058,4/21/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0060,4/21/1995,1,N,N,0,0,,0,,0,,3,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0062,4/20/1995,2,N,N,0,0,,0,,0,,14,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0064,4/21/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,0,0,,4
1995,NJ,010 ,0066,4/21/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0068,4/20/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0070,4/30/1995,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,4,8,,0,0,0,BUFF  2,10
1995,NJ,010 ,0072,4/20/1995,1,Y,Y,0,0,,0,,0,,35,,,0,,,,0,5,10,,0,0,0,,10
1995,NJ,010 ,0074,4/25/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0076,4/20/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0078,4/27/1995,1,Y,N,0,0,,0,,0,,156,,,0,,,,0,24,53,,0,0,0,,53
1995,NJ,010 ,0080,4/30/1995,2,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0082,4/19/1995,1,Y,Y,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0084,4/20/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0086,4/18/1995,1,Y,N,0,0,,0,,0,,11,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0088,4/30/1995,1,Y,Y,0,0,,0,,0,,38,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0090,4/20/1995,1,Y,N,0,0,,0,,0,,36,,,0,,,,0,7,14,,0,6,12,,26
1995,NJ,010 ,0092,4/30/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0094,4/30/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0096,4/30/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0098,4/19/1995,2,Y,N,0,0,,0,,0,,3,,,0,,,,0,4,8,,0,0,0,,8
1995,NJ,010 ,0100,4/30/1995,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0102,4/30/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0104,4/21/1995,1,Y,N,0,0,,0,,0,,10,,,0,,,,0,0,0,,2,0,0,,0
1995,NJ,010 ,0106,4/21/1995,1,Y,N,0,0,,0,,0,,11,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0108,4/20/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0110,4/30/1995,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0112,5/1/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0114,5/3/1995,1,Y,Y,0,0,,0,,0,,8,,,0,,,,0,34,68,,0,1,2,,70
1995,NJ,010 ,0116,4/19/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0118,4/20/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0120,4/20/1995,1,Y,N,0,0,,0,,0,,27,,,0,,,,0,6,12,,0,2,4,,16
1995,NJ,010 ,0122,5/3/1995,1,Y,N,0,0,,0,,0,,15,,,0,,,,0,9,18,,0,0,0,,18
1995,NJ,010 ,0124,4/21/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0126,4/20/1995,1,Y,N,0,0,,0,,0,,7,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0128,5/1/1995,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,010 ,0130,4/21/1995,2,Y,N,0,0,,0,,0,,4,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0132,4/21/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,010 ,0134,4/20/1995,2,Y,N,0,0,,0,,0,,18,,,0,,,,0,3,6,,0,0,0,,6
1995,NJ,010 ,0136,5/1/1995,2,Y,N,0,0,,0,,0,,42,,,0,,,,0,1,10,,0,0,0,,10
1995,NJ,010 ,0138,4/25/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0002,4/19/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0004,4/30/1995,2,Y,N,0,0,,0,,0,,4,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,012 ,0006,5/3/1995,2,Y,Y,0,0,,0,,0,,5,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0008,5/10/1995,2,Y,N,0,0,,0,,0,,33,,,0,,,,0,2,4,,0,0,0,,4
1995,NJ,012 ,0010,5/11/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,1,2,,4
1995,NJ,012 ,0012,4/18/1995,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0014,5/7/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0016,4/23/1995,2,Y,N,0,0,,0,,0,,8,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,012 ,0018,4/23/1995,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,012 ,0020,5/9/1995,1,Y,N,0,0,,0,,0,,26,,,0,,,,0,3,6,,0,1,2,,8
1995,NJ,012 ,0022,4/19/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,012 ,0024,5/4/1995,1,Y,N,0,0,,0,,0,,3,,,0,,,,0,4,8,,0,2,4,,12
1995,NJ,012 ,0026,4/19/1995,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0028,4/23/1995,1,Y,Y,0,0,,0,,0,,7,,,0,,,,0,1,2,,2,0,0,,2
1995,NJ,012 ,0030,5/11/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,0,0,,4
1995,NJ,012 ,0032,4/28/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0034,5/10/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0036,4/19/1995,2,Y,Y,0,0,,0,,0,,4,,,0,,,,0,12,24,,2,0,0,BUFF  6,30
1995,NJ,012 ,0038,4/30/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,1,2,,4
1995,NJ,012 ,0040,5/5/1995,2,Y,N,0,0,,0,,0,,7,,,0,,,,0,10,20,,0,6,12,,32
1995,NJ,012 ,0042,5/11/1995,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0044,4/28/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0046,5/10/1995,2,Y,N,0,0,,0,,0,,8,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,012 ,0048,5/7/1995,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,012 ,0050,4/19/1995,1,Y,N,0,0,,0,,0,,5,,,0,,,,0,1,2,,0,0,0,BUFF  4,6
1995,NJ,012 ,0052,5/10/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,3,6,,0,0,0,,6
1995,NJ,012 ,0054,5/11/1995,1,Y,N,0,0,,0,,0,,10,,,0,,,,0,1,2,,0,1,2,,4
1995,NJ,012 ,0056,4/18/1995,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,012 ,0058,5/5/1995,1,Y,N,0,0,,0,,0,,36,,,0,,,,0,3,6,,0,3,6,,12
1995,NJ,012 ,0060,4/19/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,013 ,0002,4/16/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,013 ,0004,4/22/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,013 ,0006,4/16/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,013 ,0008,4/26/1995,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,3,6,,0,3,6,,12
1995,NJ,013 ,0010,4/16/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,013 ,0012,4/22/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,013 ,0014,4/22/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,013 ,0016,4/28/1995,2,Y,Y,0,0,,0,,0,,8,,,0,,,,0,1,2,,0,0,0,,2
1995,NJ,013 ,0018,4/22/1995,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NJ,099 ,0002,5/14/1995,2,Y,N,2,4,,2,,0,,0,,,0,,,,0,0,0,,0,0,0,,6
1995,NJ,099 ,0004,5/5/1995,2,Y,N,10,20,,0,,1,,0,,,0,,,,0,2,4,,0,0,0,,25
1995,NJ,099 ,0006,5/13/1995,2,Y,N,14,28,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,GADW  1,29
1995,NJ,099 ,0008,5/11/1995,1,Y,N,34,92,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,GADW  7,99
1995,NJ,099 ,0010,5/7/1995,1,Y,N,2,4,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,8
1995,NJ,099 ,0012,5/6/1995,1,Y,N,3,6,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,8
1995,NJ,099 ,0014,5/10/1995,2,Y,N,0,0,,20,,0,,8,,,0,,,,0,0,0,,0,9,18,,38
1995,NJ,099 ,0016,5/7/1995,1,Y,N,3,6,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,6
1995,NJ,099 ,0018,5/11/1995,2,Y,N,7,14,,20,,0,,18,,,0,,,,0,0,0,,2,1,2,,36
1995,NJ,099 ,0020,5/14/1995,1,Y,N,2,4,,0,,2,,1,,,0,,,,0,1,2,,0,0,0,,8
1995,NJ,099 ,0022,5/5/1995,1,Y,N,5,10,,25,,0,,0,,,0,,,,0,0,0,,0,0,0,,35
1995,NJ,099 ,0024,5/5/1995,1,Y,N,4,8,,2,,0,,0,,,0,,,,0,0,0,,0,0,0,,10
1995,NJ,099 ,0026,5/13/1995,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,6
1995,NJ,099 ,0028,5/6/1995,1,Y,N,2,4,,200,,0,,0,,,0,,,,0,0,0,,0,0,0,,204
1995,NJ,099 ,0030,5/6/1995,1,Y,N,38,81,,0,,0,,6,,,0,,,,0,0,0,,0,0,0,GADW  4,85
1995,NJ,099 ,0032,5/10/1995,1,Y,N,2,4,,15,,0,,5,,,0,,,,0,2,4,,0,0,0,,23
1995,NJ,099 ,0034,5/7/1995,2,Y,N,4,8,,0,,0,,0,,,0,,,,0,7,14,,0,0,0,,22
1995,NJ,099 ,0036,5/6/1995,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,3,6,,0,0,0,BRAN 33,8
1995,NJ,099 ,0038,5/6/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1995,NJ,099 ,0040,5/3/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BRAN 150,0
1995,NJ,099 ,0042,5/3/1995,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,8,16,,0,0,0,BRAN 125,16
1995,NJ,099 ,0044,5/7/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,3,6,,0,0,0,GADW  2,8
1995,NJ,099 ,0046,5/13/1995,2,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BRAN 50,2
1995,NJ,099 ,0048,5/12/1995,2,Y,N,1,2,,0,,0,,2,,,0,,,,0,3,6,,0,0,0,,8
1995,NJ,099 ,0050,5/7/1995,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,BRAN 90,4
1995,NJ,099 ,0052,5/7/1995,1,Y,N,2,4,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,BRAN 92,6
1995,NJ,099 ,0054,5/7/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,BRAN 27,2
1995,NJ,099 ,0056,5/14/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BRAN 23,0
1995,NJ,099 ,0060,5/6/1995,2,Y,N,0,0,,0,,0,,5,,,0,,,,0,8,16,,0,0,0,,16
1995,NJ,099 ,0062,5/12/1995,1,Y,N,3,6,,0,,0,,5,,,0,,,,0,5,10,,0,0,0,,16
1995,NJ,099 ,0064,5/10/1995,2,Y,N,2,4,,0,,0,,3,,,0,,,,0,2,4,,0,0,0,,8
1995,NJ,099 ,0066,5/10/1995,2,Y,N,1,2,,0,,0,,0,,,0,,,,0,4,8,,0,0,0,,10
1995,NJ,099 ,0068,5/13/1995,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,3,6,,0,0,0,,6
1995,NJ,099 ,0070,5/14/1995,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BRAN 50,2
1995,NJ,099 ,0072,5/14/1995,1,Y,N,2,4,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BRAN 56,4
1995,NJ,099 ,0074,5/13/1995,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,5,10,,0,0,0,,10
1995,NJ,099 ,0076,5/14/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BRAN 100,0
1995,NJ,099 ,0078,5/10/1995,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,BRAN 75,4
1995,NJ,099 ,0080,5/3/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BRAN 200,0
1995,NY,009 ,0404,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NY,009 ,0418,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NY,009 ,0420,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NY,009 ,0428,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NY,009 ,0456,5/7/1995,1,Y,Y,0,0,,0,,0,,7,,,0,,,,0,7,19,,0,0,0,,19
1995,NY,009 ,0458,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NY,009 ,0460,5/10/1995,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1995,NY,009 ,0464,5/13/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,4,8,,30,0,0,,8
1995,NY,009 ,0466,5/14/1995,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,18,36,,0,0,0,,36
1995,NY,009 ,0468,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1995,NY,009 ,0474,5/13/1995,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
